age,job,marital,education,default,balance,housing,loan,contact,duration,campaign,previous,poutcome,Target,age_group
34,3,1,2,0,897,0,0,0,197,4,0,3,0,3
30,4,2,2,0,1466,0,0,0,111,4,0,3,0,2
59,6,1,3,0,59,0,0,0,171,2,0,3,0,8
33,4,1,2,0,1399,0,0,0,436,4,0,3,0,3
38,4,1,2,0,0,0,0,0,119,2,0,3,0,4
31,4,1,1,0,1368,1,0,0,129,4,0,3,0,2
48,4,0,2,0,148,0,0,0,152,2,0,3,0,6
34,9,1,1,0,-136,1,1,0,131,2,0,3,0,3
31,4,2,2,0,86,0,0,0,150,4,0,3,0,2
52,1,1,0,0,273,1,0,0,128,2,0,3,0,6
54,4,1,2,0,1411,0,0,0,56,2,0,3,0,7
35,6,1,1,0,0,0,0,0,64,2,0,3,0,3
57,4,0,1,0,396,0,0,0,108,2,0,3,0,7
45,9,1,1,0,3241,0,0,0,84,2,0,3,0,5
57,1,1,1,0,6004,1,0,0,157,6,0,3,0,7
34,9,2,2,0,23919,0,0,0,384,2,0,3,0,3
30,4,2,2,0,894,0,0,0,312,6,0,3,0,2
47,4,1,1,0,-1854,1,1,0,388,2,0,3,0,5
37,10,1,1,0,117,0,0,0,144,4,0,3,0,3
58,4,0,2,0,108,0,0,0,231,4,0,3,0,8
38,9,2,1,0,382,1,0,0,180,2,0,3,0,4
54,4,1,2,0,1146,1,0,0,205,2,0,3,0,7
44,3,1,0,0,93,0,0,0,163,2,0,3,0,5
43,3,1,0,0,25,0,0,0,121,2,0,3,0,5
57,4,0,2,0,8897,1,0,0,865,2,0,3,1,7
38,9,2,2,0,508,1,1,0,1103,2,0,3,1,4
46,9,1,1,0,190,1,0,0,370,2,0,3,0,5
57,5,1,1,0,2714,0,0,0,106,2,0,3,0,7
41,9,0,1,0,1631,1,0,0,173,2,0,3,0,4
49,4,1,2,0,579,0,0,0,201,4,0,3,0,6
32,9,2,2,0,720,0,0,0,234,4,0,3,0,2
38,9,1,2,0,940,0,0,0,191,7,0,3,0,4
31,9,1,2,0,4089,0,0,0,433,3,0,3,0,2
46,6,1,1,0,548,0,0,0,1181,4,0,3,1,5
58,9,1,1,0,175,0,0,0,92,4,0,3,0,8
30,4,1,2,0,1567,1,0,0,1133,4,0,3,1,2
33,3,1,0,0,209,0,0,0,76,4,0,3,0,3
30,4,2,2,0,812,0,0,0,91,4,0,3,0,2
45,0,1,1,0,362,0,0,0,536,4,0,3,0,5
54,9,1,1,0,658,0,0,0,398,4,0,3,0,7
35,9,1,2,0,432,0,0,0,104,8,0,3,0,3
49,4,1,2,0,4751,0,0,0,884,4,0,3,1,6
55,4,1,2,0,134,0,0,0,1650,16,0,3,0,7
45,0,1,2,0,2552,0,0,0,149,7,0,3,0,5
30,6,1,1,0,0,0,0,0,297,3,0,3,0,2
52,9,0,1,0,106,0,0,0,193,4,0,3,0,6
54,1,1,0,0,1849,0,0,0,127,4,0,3,0,7
30,9,2,2,1,23,0,0,0,72,4,0,3,0,2
42,6,1,1,0,487,1,0,1,58,4,0,3,0,4
38,9,1,1,0,1478,0,0,0,926,4,0,3,1,4
34,4,0,2,0,157,1,0,0,117,2,0,3,0,3
31,4,2,2,0,350,1,0,0,359,2,0,3,0,2
34,6,1,2,0,0,0,0,0,117,4,0,3,0,3
39,4,1,2,0,1424,1,0,0,254,2,0,3,0,4
50,4,1,2,0,2296,0,0,0,121,2,0,3,0,6
35,4,1,2,0,1511,1,0,0,226,4,0,3,0,3
60,0,1,1,0,711,0,0,0,355,4,0,3,0,8
36,9,2,1,1,12,0,0,0,587,2,0,3,1,3
47,4,1,2,0,434,0,0,0,111,4,0,3,0,5
60,9,1,2,0,131,0,0,0,139,6,0,3,0,8
33,4,1,2,0,1071,0,0,0,83,4,0,3,0,3
59,5,1,3,0,7586,0,0,0,632,6,0,3,0,8
48,1,1,1,0,426,1,1,0,186,2,0,3,0,6
30,4,2,2,0,222,1,0,0,112,4,0,3,0,2
49,1,1,0,0,1456,0,0,0,225,4,0,3,0,6
58,1,1,1,0,842,0,0,0,253,2,0,3,0,8
55,1,1,1,0,1011,1,0,0,112,2,0,3,0,7
31,4,1,2,0,1514,0,0,0,284,2,0,3,0,2
54,4,0,2,0,3473,1,0,0,306,2,0,3,0,7
49,1,1,0,0,128,0,0,0,696,2,0,3,1,6
60,5,1,2,0,1141,0,0,0,66,4,0,3,0,8
31,4,1,2,0,596,0,0,0,192,4,0,3,0,2
34,4,1,2,0,496,0,0,0,105,6,0,3,0,3
45,0,1,1,0,43,0,0,0,114,4,0,3,0,5
43,4,2,2,0,1627,0,0,0,105,4,0,3,0,5
30,4,2,2,0,67,0,0,0,578,4,0,3,0,2
57,5,1,2,0,0,0,0,0,116,4,0,3,0,7
59,5,1,1,0,566,0,0,0,464,4,0,3,0,8
32,9,2,2,0,1325,0,0,0,142,2,0,3,0,2
55,1,1,1,0,388,0,0,0,187,2,0,3,0,7
49,4,1,2,0,53,0,0,0,134,6,0,3,0,6
36,9,2,2,0,1072,1,0,0,338,2,0,3,0,3
52,7,1,1,0,1579,0,1,0,158,2,0,3,0,6
49,1,1,1,0,553,0,0,0,645,8,0,3,1,6
50,4,1,2,0,258,0,0,0,246,6,0,3,0,6
40,10,0,1,0,1694,0,0,0,473,6,0,3,1,4
41,4,1,2,0,8553,1,0,0,304,12,0,3,0,4
49,1,1,0,0,408,0,0,0,559,4,0,3,1,6
38,4,1,2,0,1223,0,0,0,1092,5,0,3,1,4
49,6,1,2,0,599,0,0,0,174,1,0,3,0,6
31,4,2,2,0,1858,0,0,0,453,3,0,3,1,2
48,4,1,1,0,286,0,0,0,127,1,0,3,0,6
54,1,1,0,0,1173,0,0,1,128,8,0,3,0,7
31,9,2,2,0,208,0,0,0,1344,7,0,3,1,2
31,4,0,2,0,297,0,0,0,127,1,0,3,0,2
46,4,2,2,0,2278,0,0,0,218,5,0,3,0,5
34,4,2,2,0,3679,1,0,0,178,1,0,3,0,3
34,4,1,2,0,520,1,0,0,1307,4,0,3,1,3
47,7,1,1,0,27,0,0,0,153,4,0,3,0,5
39,4,1,2,0,271,1,0,0,1344,1,0,3,1,4
54,4,1,2,0,153,0,0,0,168,5,0,3,0,7
31,4,2,2,0,1289,1,0,0,264,3,0,3,0,2
42,9,1,2,0,250,0,1,0,213,3,0,3,0,4
31,9,2,2,0,36,0,0,0,111,3,0,3,0,2
33,4,2,2,0,87,0,0,0,978,1,0,3,1,3
30,4,2,2,0,9634,0,0,0,781,5,0,3,0,2
47,9,1,2,0,545,1,0,0,588,3,0,3,0,5
54,0,1,1,0,4943,0,0,0,145,11,0,3,0,7
54,1,1,0,0,1659,0,0,0,50,5,0,3,0,7
40,4,1,1,0,4396,0,0,0,432,3,0,3,1,4
31,4,2,2,0,391,1,0,0,454,3,0,3,0,2
47,9,1,1,0,568,1,0,0,1613,1,0,3,1,5
32,9,1,1,0,11431,0,0,0,141,5,0,3,0,2
32,4,1,2,0,2414,0,0,0,439,4,0,3,0,2
59,5,1,1,0,278,0,0,0,141,3,0,3,0,8
58,0,1,3,0,528,0,0,0,136,3,0,3,0,8
33,4,1,2,0,519,0,0,0,260,3,0,3,0,3
47,1,1,0,0,570,0,0,0,864,3,0,3,0,5
48,1,1,0,0,3020,0,0,0,645,3,0,3,0,6
50,4,1,2,0,1240,0,0,0,474,2,0,3,0,6
45,4,1,1,0,424,1,1,0,216,5,0,3,0,5
60,5,1,1,0,781,1,1,0,128,5,0,3,0,8
32,4,2,2,0,1310,0,0,0,418,3,0,3,0,2
42,9,2,2,0,166,0,0,0,226,4,0,3,0,4
49,9,0,1,0,-96,0,1,0,252,3,0,3,0,6
30,4,2,2,0,317,0,0,0,134,8,0,3,0,2
32,9,2,2,0,1732,0,0,0,140,4,0,3,0,2
30,4,2,2,0,349,0,0,0,180,3,0,3,0,2
47,4,0,2,0,800,0,0,0,483,5,0,3,0,5
48,7,1,1,0,1355,0,0,0,409,7,0,3,0,6
51,0,1,1,0,771,0,1,0,143,3,0,3,0,6
54,9,1,1,0,479,0,0,0,222,3,0,3,0,7
37,9,2,1,0,3665,0,0,0,664,3,0,3,1,3
54,4,0,2,0,1037,0,0,0,612,4,0,3,0,7
52,0,1,1,0,692,1,0,0,129,9,0,3,0,6
44,9,2,1,0,244,1,0,0,1735,4,0,3,1,5
36,4,1,2,0,0,0,0,0,243,3,0,3,0,3
49,1,1,1,0,3779,1,0,0,178,9,0,3,0,6
48,10,1,0,0,9622,0,0,0,787,6,0,3,0,6
59,0,1,2,0,349,0,0,0,124,4,0,3,0,8
33,4,1,2,0,621,0,0,0,913,5,0,3,0,3
33,4,1,2,0,1674,1,0,0,284,7,0,3,0,3
36,9,1,1,0,295,0,0,0,129,6,0,3,0,3
48,7,1,1,0,260,0,0,0,228,5,0,3,0,6
44,9,1,1,0,267,0,1,0,508,3,0,3,0,5
55,4,1,2,0,568,0,0,0,940,10,0,3,1,7
50,1,1,0,0,106,0,0,0,460,2,0,3,0,6
30,4,2,2,0,4210,0,0,0,796,4,0,3,1,2
58,5,1,1,0,2609,0,0,0,136,5,0,3,0,8
32,4,2,2,0,3199,0,0,0,58,3,0,3,0,2
56,0,1,3,0,1167,0,0,0,465,9,0,3,0,7
44,4,1,1,0,781,1,0,0,112,5,0,3,0,5
32,9,1,1,0,3095,0,0,0,204,10,0,3,0,2
33,4,0,2,0,2695,1,0,0,711,3,0,3,0,3
31,4,2,2,0,745,0,0,0,121,4,0,3,0,2
51,10,1,1,0,2254,0,0,0,83,3,0,3,0,6
43,7,1,1,0,378,0,1,0,321,4,0,3,0,5
41,4,2,2,0,416,1,0,0,1476,2,0,3,0,4
34,4,2,2,0,966,1,0,0,204,3,0,3,0,3
50,1,1,3,0,2065,0,0,0,161,2,0,3,0,6
57,1,1,0,0,0,0,0,0,120,3,0,3,0,7
33,4,1,1,0,-285,1,0,0,507,3,0,3,0,3
49,9,1,1,0,12531,0,0,0,77,8,0,3,0,6
50,9,1,1,0,1824,1,0,1,767,8,0,3,0,6
41,6,1,0,0,204,0,0,0,111,7,0,3,0,4
60,5,1,3,0,878,0,0,0,106,2,0,3,0,8
34,4,1,2,0,1293,1,0,0,168,2,0,3,0,3
45,2,1,2,0,2476,0,0,0,239,2,0,3,0,5
55,3,1,0,0,0,0,0,0,139,2,0,3,0,7
33,9,1,1,0,0,0,0,0,78,2,0,3,0,3
45,3,1,0,0,7353,0,0,0,536,2,0,3,0,5
55,3,1,0,0,1642,0,0,0,295,2,0,3,0,7
52,3,1,0,0,200,0,0,0,224,2,0,3,0,6
52,9,1,1,0,1076,1,0,0,156,2,0,3,0,6
33,9,2,1,0,6325,0,0,0,206,2,0,3,0,3
45,4,0,2,0,2096,0,0,0,317,2,0,3,0,5
52,1,1,0,0,2488,0,0,0,176,2,0,3,0,6
46,4,1,1,0,3570,0,0,0,69,2,0,3,0,5
37,6,1,2,0,137,0,0,0,244,6,0,3,0,3
46,4,1,2,0,3984,0,0,0,77,2,0,3,0,5
52,9,1,1,0,-384,1,0,0,114,4,0,3,0,6
57,3,1,0,0,0,0,0,0,189,2,0,3,0,7
38,9,2,1,0,4723,1,0,0,187,2,0,3,0,4
32,3,1,0,0,163,0,0,0,132,2,0,3,0,2
51,1,1,0,0,1694,0,0,0,186,2,0,3,0,6
31,9,2,1,0,391,0,0,0,336,2,0,3,0,2
46,7,1,1,0,111,0,0,0,78,2,0,3,0,5
31,4,1,2,0,4720,1,0,0,460,2,0,3,0,2
32,9,1,1,0,-413,1,0,0,100,2,0,3,0,2
35,4,1,2,0,46,1,0,0,96,2,0,3,0,3
52,1,1,0,0,36,0,0,0,109,2,0,3,0,6
40,9,1,1,0,42,0,0,0,1842,2,0,3,1,4
45,0,1,1,1,-571,0,0,0,332,2,0,3,0,5
60,1,1,3,0,3563,0,0,0,159,2,0,3,0,8
54,3,1,0,0,284,0,0,1,127,4,0,3,0,7
59,3,1,0,0,235,0,0,0,119,2,0,3,0,8
57,4,0,2,0,160,0,0,0,303,2,0,3,0,7
54,5,1,0,0,309,0,0,0,969,2,0,3,1,7
52,4,1,1,0,-892,1,0,0,295,2,0,3,0,6
51,0,1,1,0,21,0,1,0,157,2,0,3,0,6
35,9,1,1,0,-180,0,1,0,823,2,0,3,1,3
51,0,1,1,0,79,0,0,0,89,2,0,3,0,6
31,2,2,2,1,-405,1,1,0,703,2,0,3,1,2
32,9,2,2,0,34646,0,0,1,618,9,0,3,1,2
41,3,1,0,0,216,0,0,0,152,2,0,3,0,4
32,4,2,2,0,297,0,0,0,225,2,0,3,0,2
51,0,0,1,0,14215,0,0,0,131,2,0,3,0,6
49,9,1,1,0,3392,0,0,0,272,2,0,3,0,6
33,9,1,1,0,390,0,0,0,460,2,0,3,0,3
39,4,1,2,0,28433,0,0,0,247,2,0,3,0,4
45,4,0,2,0,6542,1,0,0,93,4,0,3,0,5
36,4,0,2,0,59,0,0,0,526,2,0,3,1,3
58,5,1,0,0,4158,0,0,0,455,2,0,3,1,8
49,3,1,0,0,640,0,0,1,214,4,0,3,0,6
38,9,1,2,0,334,1,0,0,139,2,0,3,0,4
38,9,1,2,0,128,0,0,0,183,5,0,3,0,4
57,1,1,3,0,2449,0,0,0,142,2,0,3,0,7
45,4,1,2,0,324,0,0,0,258,4,0,3,0,5
51,4,1,3,0,712,0,0,0,287,2,0,3,0,6
50,4,1,2,0,109,1,0,0,185,2,0,3,0,6
31,4,2,2,0,170,1,1,0,458,2,0,3,0,2
45,1,1,0,0,6691,0,0,0,211,2,0,3,0,5
54,9,1,1,0,2225,0,1,0,73,2,0,3,0,7
34,9,2,1,0,4367,0,0,0,121,2,0,3,0,3
56,0,1,3,0,681,0,0,0,900,2,0,3,0,7
47,10,1,1,0,432,0,0,0,334,2,0,3,0,5
53,9,1,1,0,230,0,1,0,112,2,0,3,0,7
53,5,1,2,0,7132,0,0,0,88,2,0,3,0,7
55,1,1,3,0,23,0,0,0,123,2,0,3,0,7
56,7,1,1,0,0,0,0,0,112,4,0,3,0,7
48,9,0,1,0,145,1,0,0,106,5,0,3,0,6
33,4,2,2,0,2302,1,0,0,115,2,0,3,0,3
35,4,1,2,0,481,0,0,0,73,2,0,3,0,3
56,0,1,3,0,1784,0,0,0,71,2,0,3,0,7
54,1,1,1,0,3002,0,0,0,110,4,0,3,0,7
37,4,1,2,0,4436,0,0,0,846,5,0,3,1,3
58,5,1,2,0,1669,0,0,0,109,2,0,3,0,8
50,9,1,1,0,1838,1,1,0,221,8,0,3,0,6
49,9,1,1,0,2765,0,0,0,233,4,0,3,0,6
58,1,1,1,0,3148,0,1,0,57,2,0,3,0,8
60,3,1,3,0,2769,0,0,0,96,2,0,3,0,8
48,4,1,2,0,5887,0,0,0,227,2,0,3,0,6
33,4,1,2,0,296,0,0,0,142,4,0,3,0,3
59,4,1,2,1,782,0,1,0,127,2,0,3,0,8
32,4,1,2,0,1337,0,0,0,283,2,0,3,0,2
50,6,1,1,0,36,0,0,0,104,10,0,3,0,6
52,4,0,2,0,95,0,0,0,91,2,0,3,0,6
47,1,1,0,0,48,0,0,0,170,2,0,3,0,5
58,9,2,1,0,382,0,0,0,460,2,0,3,0,8
50,9,0,1,0,0,0,0,0,114,2,0,3,0,6
34,9,2,2,0,2658,1,0,0,690,2,0,3,0,3
40,9,1,1,0,372,1,0,0,100,2,0,3,0,4
51,9,1,1,0,52,0,0,0,114,2,0,3,0,6
41,9,0,1,0,1545,0,1,0,183,2,0,3,0,4
34,9,1,2,0,8463,0,0,0,80,2,0,3,0,3
32,9,2,1,0,136,1,0,0,144,2,0,3,0,2
38,4,1,2,0,3452,0,0,0,132,2,0,3,0,4
60,0,1,1,0,1538,0,0,0,352,2,0,3,0,8
49,1,1,0,0,67,0,1,0,269,4,0,3,0,6
34,9,2,2,0,2521,0,0,0,73,2,0,3,0,3
55,9,1,1,0,303,0,1,0,261,2,0,3,0,7
40,9,0,1,0,275,0,0,0,409,4,0,3,0,4
49,1,1,0,0,737,0,0,0,100,2,0,3,0,6
51,4,0,2,0,0,0,0,0,60,2,0,3,0,6
31,4,2,2,0,363,0,0,0,94,2,0,3,0,2
42,4,1,2,0,0,0,0,0,325,2,0,3,0,4
51,11,1,1,0,0,0,0,0,88,2,0,3,0,6
33,9,1,1,0,763,0,0,0,182,8,0,3,0,3
55,5,1,0,0,0,1,1,0,201,2,0,3,0,7
42,9,1,2,0,849,0,0,0,403,2,0,3,0,4
36,4,2,1,0,0,0,0,0,333,5,0,3,0,3
37,9,2,1,0,-242,1,0,0,1149,6,0,3,1,3
39,4,1,2,0,-974,0,1,0,130,4,0,3,0,4
35,9,2,2,0,2453,1,0,0,119,2,0,3,0,3
32,9,2,1,0,493,0,0,0,289,2,0,3,0,2
51,1,1,0,0,97,0,0,0,286,2,0,3,0,6
43,9,2,1,0,140,1,0,0,221,2,0,3,0,5
50,6,1,1,0,10052,0,0,0,665,2,0,3,1,6
50,4,1,2,0,4,0,0,0,143,2,0,3,0,6
55,7,1,1,0,-31,0,1,0,81,2,0,3,0,7
58,5,1,2,0,0,0,0,0,641,4,0,3,1,8
48,1,1,1,0,893,0,0,0,62,2,0,3,0,6
47,0,1,1,0,769,1,0,0,151,2,0,3,0,5
39,9,1,1,0,8,0,1,0,87,2,0,3,0,4
31,9,2,1,0,4,0,0,0,202,2,0,3,0,2
51,9,1,1,0,805,0,0,0,270,2,0,3,0,6
41,9,1,1,0,563,1,0,0,69,4,0,3,0,4
59,5,1,0,0,249,0,0,0,432,5,0,3,0,8
45,9,1,1,0,144,0,0,0,299,4,0,3,0,5
52,9,0,1,0,152,0,0,0,404,6,0,3,1,6
31,4,1,2,0,156,0,0,0,657,7,0,3,1,2
32,4,2,2,0,1047,1,0,0,203,6,0,3,0,2
38,9,2,1,0,227,0,0,0,95,4,0,3,0,4
48,1,1,0,0,890,0,0,0,157,6,0,3,0,6
39,9,1,2,0,4373,1,0,0,78,6,0,3,0,4
53,9,1,1,0,9146,0,0,0,136,4,0,3,0,7
35,9,0,1,0,3549,1,0,0,250,4,0,3,0,3
36,4,2,2,0,0,0,0,0,296,8,0,3,0,3
36,9,2,1,0,9149,1,0,0,141,3,0,3,0,3
40,4,1,2,0,66,0,0,0,737,4,0,3,1,4
30,9,2,2,0,0,1,0,0,150,4,0,3,0,2
60,1,1,0,0,0,0,1,0,324,4,0,3,0,8
40,9,1,1,0,95,0,0,0,156,4,0,3,0,4
33,4,1,2,0,728,1,0,0,275,5,0,3,0,3
51,9,1,1,0,317,0,0,0,328,4,0,3,0,6
36,9,0,1,0,1941,0,1,0,156,4,0,3,0,3
45,9,0,2,0,206,0,0,0,376,4,0,3,0,5
47,0,1,1,0,328,0,0,0,260,2,0,3,0,5
34,4,2,2,0,9827,1,0,0,871,4,0,3,1,3
57,1,1,0,0,696,1,0,0,89,6,0,3,0,7
58,7,1,1,0,627,0,0,0,110,4,0,3,0,8
36,4,1,2,0,274,0,0,0,122,2,0,3,0,3
40,4,0,2,0,862,1,0,0,98,2,0,3,0,4
45,9,2,1,0,113,1,1,0,165,2,0,3,0,5
52,10,1,1,0,9139,0,0,0,684,2,0,3,0,6
53,7,1,1,0,6170,0,0,0,838,4,0,3,1,7
43,4,1,2,0,2383,0,0,0,379,6,0,3,1,5
47,1,1,0,0,2642,0,0,0,310,2,0,3,0,5
59,1,1,1,0,10054,0,0,1,79,6,0,3,0,8
59,5,1,1,0,25947,0,0,0,292,2,0,3,0,8
33,4,0,2,0,0,0,0,0,305,2,0,3,0,3
55,9,1,1,0,199,0,0,0,15,17,0,3,0,7
30,9,2,2,0,635,0,0,0,851,8,0,3,1,2
34,9,1,1,0,0,1,1,1,60,2,0,3,0,3
41,4,0,2,0,4329,1,0,0,559,4,0,3,0,4
35,4,0,2,0,434,1,0,0,1314,2,0,3,1,3
34,9,1,1,0,-346,0,0,0,136,4,0,3,0,3
52,4,2,2,0,556,0,0,0,733,6,0,3,0,6
35,9,2,2,0,303,0,0,0,713,2,0,3,0,3
41,9,0,1,0,258,0,0,0,104,6,0,3,0,4
31,4,2,2,0,6413,0,0,0,517,2,0,3,0,2
40,4,1,2,0,143,0,0,0,832,6,0,3,0,4
44,4,0,2,0,0,0,0,0,169,2,0,3,0,5
31,9,1,1,0,-302,0,0,0,195,2,0,3,0,2
30,4,2,2,0,756,0,0,0,321,4,0,3,0,2
50,4,1,2,0,400,0,0,0,343,2,0,3,0,6
32,4,2,2,0,90,0,0,0,116,2,0,3,0,2
58,4,2,2,0,2297,0,0,0,96,2,0,3,0,8
56,3,1,0,0,19,0,0,0,111,2,0,3,0,7
30,4,1,1,0,877,1,1,0,92,5,0,3,0,2
48,7,1,1,0,400,1,1,0,158,1,0,3,0,6
54,4,1,2,0,588,0,0,0,327,1,0,3,0,7
51,1,1,0,0,3754,0,1,0,202,3,0,3,0,6
59,5,1,0,0,1393,1,1,0,314,1,0,3,0,8
34,9,2,1,0,16,0,0,0,990,1,0,3,1,3
43,4,0,2,0,666,0,0,0,160,3,0,3,0,5
39,1,1,0,0,52,0,0,0,69,1,0,3,0,4
47,3,1,0,0,183,0,0,0,144,1,0,3,0,5
48,0,0,1,0,362,0,0,0,529,1,0,3,1,6
32,9,1,1,0,199,0,1,0,363,1,0,3,0,2
58,4,1,2,0,3948,0,1,0,76,1,0,3,0,8
36,4,1,2,0,114,0,0,0,342,1,0,3,0,3
32,9,1,1,0,5122,0,0,0,31,1,0,3,0,2
30,2,1,2,0,366,0,0,0,75,6,0,3,0,2
53,9,0,1,0,1950,0,0,0,111,1,0,3,0,7
47,1,1,1,0,1303,0,0,0,68,3,0,3,0,5
33,4,1,2,0,191,0,0,0,1148,2,0,3,1,3
56,9,0,1,0,1561,0,0,0,75,1,0,3,0,7
30,4,1,2,0,388,0,0,0,157,1,0,3,0,2
30,4,0,2,0,46,0,0,0,382,3,0,3,0,2
35,9,2,2,0,354,1,0,0,274,1,0,3,0,3
37,4,1,2,0,887,0,0,0,257,5,0,3,0,3
30,9,2,1,0,309,0,0,0,99,1,0,3,0,2
35,4,1,2,0,1036,0,0,0,356,1,0,3,0,3
33,9,1,1,0,3,0,0,0,212,3,0,3,0,3
59,5,1,0,0,474,0,0,0,139,3,0,3,0,8
34,9,2,2,0,2195,0,0,1,490,3,0,3,0,3
41,9,2,2,0,5389,0,0,0,209,5,0,3,0,4
42,4,1,2,0,17,0,0,0,175,6,0,3,0,4
30,4,2,2,0,717,1,0,0,130,3,0,3,0,2
59,9,1,1,0,3562,0,0,0,121,1,0,3,0,8
42,9,1,2,0,1493,1,1,0,78,1,0,3,0,4
47,3,1,1,0,582,0,0,0,73,1,0,3,0,5
43,9,1,2,0,1201,1,1,0,84,3,0,3,0,5
50,7,1,0,0,12,1,0,0,168,1,0,3,0,6
48,4,1,2,0,732,0,0,0,255,1,0,3,0,6
40,4,0,2,0,823,0,0,0,159,4,0,3,0,4
35,4,1,2,0,3481,0,0,0,388,3,0,3,0,3
47,9,1,1,0,599,1,0,0,99,3,0,3,0,5
47,7,1,0,0,1803,1,1,0,82,7,0,3,0,5
60,4,1,1,0,13238,0,0,0,418,4,0,3,0,8
44,4,0,2,0,3321,0,0,0,73,3,0,3,0,5
53,9,1,1,0,100,0,0,0,205,4,0,3,0,7
32,4,1,2,0,1517,0,0,0,202,3,0,3,0,2
30,9,1,1,0,574,0,0,0,394,4,0,3,0,2
30,9,2,2,0,177,0,0,0,109,3,0,3,0,2
51,9,1,1,0,427,0,0,0,233,8,0,3,0,6
56,4,1,2,0,16377,0,0,0,107,8,0,3,0,7
30,4,2,2,0,1637,1,0,0,163,3,0,3,0,2
47,1,1,1,0,1021,0,0,0,399,3,0,3,0,5
56,1,1,0,0,397,1,0,0,240,2,0,3,0,7
54,7,1,1,0,6376,0,0,0,274,3,0,3,0,7
36,4,2,2,0,202,0,0,0,150,4,0,3,0,3
34,4,1,2,0,101,1,0,0,209,5,0,3,0,3
36,4,1,2,0,396,0,0,0,67,5,0,3,0,3
32,0,2,2,0,497,1,0,0,132,4,0,3,0,2
30,0,1,2,0,631,0,0,0,293,3,0,3,0,2
42,9,1,2,0,1361,0,0,0,75,5,0,3,0,4
34,9,1,1,0,2959,0,0,0,413,5,0,3,0,3
56,1,1,0,0,379,0,0,0,58,5,0,3,0,7
40,9,2,1,0,-239,0,0,0,399,2,0,3,0,4
37,4,2,2,0,455,1,0,0,904,6,0,3,1,3
59,4,2,2,0,684,0,0,0,48,13,0,3,0,8
31,4,2,2,0,1494,0,0,0,275,12,0,3,0,2
38,4,1,2,0,120,0,0,0,449,4,0,3,0,4
45,1,1,1,0,241,0,0,0,536,5,0,3,0,5
40,3,1,1,0,163,0,0,0,158,7,0,3,0,4
42,9,1,1,0,1355,0,0,0,113,6,0,3,0,4
42,4,2,2,0,525,0,0,0,127,2,0,3,0,4
58,5,1,1,0,8332,0,0,0,740,4,0,3,0,8
50,1,0,0,0,171,0,0,0,75,3,0,3,0,6
48,0,1,3,0,3756,0,0,0,65,10,0,3,0,6
52,9,0,1,0,-558,0,0,0,152,5,0,3,0,6
52,9,1,1,0,1064,0,0,0,106,2,0,3,0,6
40,4,1,2,0,8902,1,0,0,464,5,0,3,0,4
31,4,1,2,0,512,1,0,0,96,3,0,3,0,2
35,4,1,2,0,178,0,0,0,76,2,0,3,0,3
38,4,2,2,0,2117,0,0,0,81,2,0,3,0,4
51,3,1,0,0,137,0,0,0,169,2,0,3,0,6
48,3,1,0,0,469,0,0,0,103,2,0,3,0,6
35,4,2,2,0,467,1,0,0,82,2,0,3,0,3
30,9,2,1,0,160,0,0,0,90,2,0,3,0,2
54,7,1,1,0,869,0,0,0,152,2,0,3,0,7
34,9,1,1,0,903,1,0,0,67,2,0,3,0,3
36,9,1,1,0,930,0,0,0,175,2,0,3,0,3
36,4,1,2,0,406,0,0,0,123,2,0,3,0,3
42,9,1,1,0,27,0,0,0,259,4,0,3,0,4
58,0,1,1,0,855,0,0,0,81,2,0,3,0,8
38,4,2,2,0,2454,1,0,0,373,2,0,3,0,4
40,3,1,1,0,864,0,0,0,36,2,0,3,0,4
34,9,0,1,0,-324,0,0,0,166,4,0,3,0,3
48,4,1,2,0,732,0,0,0,157,2,0,3,0,6
39,0,0,1,0,399,1,1,0,133,2,0,3,0,4
33,9,1,1,0,620,0,0,0,106,2,0,3,0,3
57,9,0,1,0,3043,0,0,0,707,2,0,3,1,7
37,9,0,1,0,2686,0,0,0,144,4,0,3,0,3
53,1,1,1,0,427,0,1,0,360,4,0,3,0,7
39,9,1,1,0,5574,0,0,0,102,2,0,3,0,4
43,9,0,1,0,64,1,0,0,55,2,0,3,0,5
59,1,1,0,0,3062,1,0,0,87,2,0,3,0,8
32,10,1,2,0,394,1,0,0,266,2,0,3,0,2
42,9,1,2,0,13410,0,1,0,149,2,0,3,0,4
58,5,1,1,0,2553,0,0,0,366,2,0,3,0,8
33,9,2,2,0,68,0,0,0,96,2,0,3,0,3
48,9,1,2,0,648,0,0,0,85,2,0,3,0,6
43,4,1,2,0,354,0,0,0,169,10,0,3,0,5
36,4,1,1,0,3,0,0,0,250,2,0,3,0,3
35,9,2,1,0,1717,0,0,0,206,2,0,3,0,3
57,11,1,0,0,270,0,0,0,526,2,0,3,0,7
36,9,1,1,0,2394,0,0,0,184,2,0,3,0,3
43,4,0,2,0,1819,0,1,0,41,2,0,3,0,5
41,4,0,2,0,20479,0,0,0,229,2,0,3,0,4
47,0,1,1,0,6703,0,0,0,252,3,0,3,0,5
40,3,1,1,0,4610,0,0,0,154,2,0,3,0,4
47,9,0,1,0,691,0,0,0,103,2,0,3,0,5
35,9,1,1,0,688,0,0,0,137,2,0,3,0,3
35,9,2,2,0,755,0,0,0,125,2,0,3,0,3
48,4,1,2,0,2498,0,0,0,98,2,0,3,0,6
